"version_full";"date (yyyy-mm-dd)"
"1.69";"2012-09-27"
"1.70";"2013-04-10"
"1.72";"2014-05-18"
"1.74.6023.15437";"2016-11-07"
"1.75.6269.29909";"2017-03-02"
"1.75.7000.19194";"2017-03-07"
"1.75.7006.16707";"2017-06-13"
"1.75.7008.17907";"2017-06-16"
"1.75.7009.27794";"2017-10-29"
"1.75.7010.21169";"2017-10-30"
"1.75.7011.34963";"2017-11-08"
"1.75.7012.16814";"2017-12-11"
"1.75.7012.1681402";"2018-01-08"
"1.76.10.42392";"2018-10-08"
"1.76.11.40527";"2018-10-18"
"1.76.9.25377";"2018-10-07"
